tweets,likes,time
RT @BlkHistStudies: The Art of War..... https://t.co/U620TpPdZw,0,2021-07-12 07:15:39
The Art of War..... https://t.co/U620TpPdZw,46,2021-07-12 07:15:06
"RT @king_of_limb: One of the most famous quotes from ""The Art of War"" https://t.co/5AVYXgqu0e",0,2021-07-12 07:14:11
@quidbitxh What an insult to Animal Farm and the Art of War to be in the same list as the rest 😅😂,0,2021-07-12 07:04:54
"Biggest Surprise: The Art of War by Sun Tzu
Fav New Author: Madeline Miller 
Newest Fictional Crush: Luc/ Darkness (Addie Larue)
Newest Fav Character: Nikolai Lantsov (S&amp;B)
Book that made me cry: The Nightingale by Kristen Hannah and Song of Achillies by Madeline Miller",1,2021-07-12 07:00:38
"Can someone help? I can’t remember which passage in Sun Tzu’s the Art of War said, if you miss the goal, then we shall give you a group cuddle.",3,2021-07-12 06:42:56
"""...and the stupid man has no fear of death."" - Tu Mu's commentary on Sun Tzu's 'The Art of War', Chapter 3.15: Attack by Stratagem https://t.co/fRxue8hFAs",1,2021-07-12 06:21:15
@Zuko_Godlimpi He is giving us practical lessons in the art of war.,1,2021-07-12 06:11:21
"special mentions:
The Night Circus by Erin Morgenstern 
The Secret History by Donna Tartt
The Art of War by Sun Tzu",1,2021-07-12 06:06:18
"🐉The Art of War by Sun Tzu🐉 

for only 💸Php 10💸

📥DM to avail https://t.co/k17oaFsYOt",0,2021-07-12 06:05:58
@flowahh_ @LeratoMannya Tried reading the art of war and my brain froze😭,0,2021-07-12 05:46:00
The Art of War: Every Episode https://t.co/y4rGM07N4j via @YouTube,0,2021-07-12 05:28:50
@dan_wickes The Art of War.,2,2021-07-12 04:59:22
THE ART OF WAR BY SUN TZU BOOK CUTIE 🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺✨✨,0,2021-07-12 04:52:54
"RT @king_of_limb: One of the most famous quotes from ""The Art of War"" https://t.co/5AVYXgqu0e",0,2021-07-12 04:44:16
"@warundpeace The book in which Sun Tzu says, ""To know your enemy, you must become your enemy"" is called The Art of War, not The Art of Democracy.",1,2021-07-12 04:31:12
"@gtconway3d He is sharing his methodology, and we would do well to pay attention.

 “Know thy self, know thy enemy. A thousand battles, a thousand victories.”

― Sun Tzu, The Art of War",0,2021-07-12 04:29:00
"@Mistress_Jan @gtconway3d @SylviaZ1913 He is sharing his methodology, and we would do well to pay attention.

 “Know thy self, know thy enemy. A thousand battles, a thousand victories.”

― Sun Tzu, The Art of War",3,2021-07-12 04:27:56
"@LeighLiberte @1decidedvoter @TaxpayersUnion You'd need to read ""The Art of War"" by Sunzi Decider, to understand why trouble makers get the money and peaceful activists get ignored...",0,2021-07-12 04:04:08
RT @kibookclub: “who wishes to fight must first count the cost” -The Art of War,0,2021-07-12 03:56:43
"#Habs following the @MapleLeafs is based on 

""The Art of War""

""Keep your friends close and your....""",1,2021-07-12 03:36:36
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-12 03:29:43
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-12 03:11:56
@Roo_juu The art of war https://t.co/YZNQRBp8dP,1,2021-07-12 03:04:59
@wqnder_wqman try to buy the      Art of War book on amazon. It glitches and you can’t buy it lol,0,2021-07-12 02:55:09
"RT @PopularLiberty_: Same concept from Sun Tzu’s “The Art of War”: 
Autistic “DeBaTe Me” types of libertarians are an impediment to liberty…",0,2021-07-12 02:51:12
"@MedicVet68 @KevTKel I can’t stand TFG’s voice for one minute since I forced myself to listen to practically every word for almost 5 yrs. I’m a student of Sunzi, The Art of War. Know thy enemy. Next ~",1,2021-07-12 02:44:39
im going to force every queer person to read the art of war,1,2021-07-12 02:38:50
"RT @PetulaElkindiy: The way you were both playing “The Art of War” for weeks!!! Making it seem like you can’t cook!!!! 😂😂

These look delic…",0,2021-07-12 02:20:05
"@Katniss_Amc As Sun Tzu said in The Art of War, know your enemy and know yourself and in 100 battles you will be victorious.",0,2021-07-12 02:18:16
"RT @11daily11: ""The supreme art of war is to subdue the enemy without fighting."" Sun Tzu, The Art of War #technofanart #technobladefanart…",0,2021-07-12 02:14:45
"RT @PopularLiberty_: Same concept from Sun Tzu’s “The Art of War”: 
Autistic “DeBaTe Me” types of libertarians are an impediment to liberty…",0,2021-07-12 02:05:24
RT @Tr1zz: First rule in the art of war is to never start a war,0,2021-07-12 02:05:01
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-12 02:04:24
"RT @Mat3ioxd: “I suck his dick with a smile for hours at a time”
        Tsun Su- The art of war",0,2021-07-12 01:46:48
"@fightingIsda @sunehadfeels @gumamelz @AntiTerroristPh @KoigoesB In the art of war, you beat the hell out of one enemy in the hopes of finding the culprit. 

If you get captured, you don't reveal anything else other than your name, rank and service number. 

You know who I am. If I'm an enemy, you know what to do with me.",0,2021-07-12 01:44:00
"@NoneOfY68040705 @JumpersXI I disagree, Kait managed to control Swarms and had Myrrah's necklace, her discovering the origin of her family would clearly help in the war. ""Know your enemy"" - Sun Tzu, The Art of War.
And it doesn't change the fact that family searching has always existed in Gears. https://t.co/qYctkuhXoU",0,2021-07-12 01:36:06
@XRPCryptoQuebec Increasing chatter on XRP is never a bad thing. The Art of War.,7,2021-07-12 01:31:59
@MykailaDaMonkey The Art of War,1,2021-07-12 01:23:10
"RT @PopularLiberty_: Same concept from Sun Tzu’s “The Art of War”: 
Autistic “DeBaTe Me” types of libertarians are an impediment to liberty…",0,2021-07-12 01:19:46
"Same concept from Sun Tzu’s “The Art of War”: 
Autistic “DeBaTe Me” types of libertarians are an impediment to liberty in that they prevent organization and hamper tactical maneuvering, endangering themselves, others, and the strategic goals of the movement. https://t.co/ZJjqZas8uB",8,2021-07-12 01:10:34
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-12 01:10:29
RT @Tr1zz: First rule in the art of war is to never start a war,0,2021-07-12 01:07:39
"RT @king_of_limb: One of the most famous quotes from ""The Art of War"" https://t.co/5AVYXgqu0e",0,2021-07-12 01:05:35
@BabyDogeCoin The Art of War…. 😊 Very smart Sir.,0,2021-07-12 01:04:28
"“There is no instance of a nation benefitting from prolonged warfare.”
― Sun Tzu, The Art of War https://t.co/kKRcI5CxlQ",0,2021-07-12 00:56:33
"RT @Redacted_fill: July 24th The day of a New beginning 

All war is desperation- sunz zu, the art of war https://t.co/ua8VybN7BA",0,2021-07-12 00:52:47
"July 24th The day of a New beginning 

All war is desperation- sunz zu, the art of war https://t.co/ua8VybN7BA",2,2021-07-12 00:52:17
"The wise warrior avoids the battle.

―Sun Tzu, The Art of War",0,2021-07-12 00:49:46
"RT @king_of_limb: One of the most famous quotes from ""The Art of War"" https://t.co/5AVYXgqu0e",0,2021-07-12 00:45:41
"""Victorious warriors first win the war then go to war, the defeated warriors first go to the war then seek to win it.""

(Sun Tsu in 'The Art of War')",0,2021-07-12 00:41:19
"this is what I was manufactured for, the dirt, the dark, the art of war, punish me, punish me, until I'm saved",0,2021-07-12 00:41:09
"RT @king_of_limb: One of the most famous quotes from ""The Art of War"" https://t.co/5AVYXgqu0e",0,2021-07-12 00:39:50
RT @Tr1zz: First rule in the art of war is to never start a war,0,2021-07-12 00:26:36
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-12 00:09:35
RT @Tr1zz: First rule in the art of war is to never start a war,0,2021-07-11 23:59:59
"RT @Xongkuro: Sun Tzu wrote The Art of War more than two millennia ago, nowadays Chinese teenagers still read that book. Both Russia and Ch…",0,2021-07-11 23:59:28
First rule in the art of war is to never start a war,28,2021-07-11 23:58:47
"RT @robkhenderson: Therapy helped Tony become more effective in a variety of ways. Dr Melfi recommended he read ""The Art of War"" by Sun Tzu…",0,2021-07-11 23:51:38
"@ZyphonYT The opportunity to defeat the enemy, is provided by the enemy himself
-Sun Tzu, The Art Of War",0,2021-07-11 23:23:45
"RT @Mat3ioxd: “I suck his dick with a smile for hours at a time”
        Tsun Su- The art of war",0,2021-07-11 23:23:24
"“I suck his dick with a smile for hours at a time”
        Tsun Su- The art of war",5,2021-07-11 23:22:58
"RT @and_spook: Sun Tzu, The Art of War.
The supreme art of war is to subdue the enemy without fighting.
Kevin delivered. Scott got his arse…",0,2021-07-11 23:14:00
"RT @pilarsofbot: this is what I was manufactured for, the dirt, the dark, the art of war, punish me, punish me, until I'm saved",0,2021-07-11 23:07:25
"Sun Tzu wrote The Art of War more than two millennia ago, nowadays Chinese teenagers still read that book. Both Russia and China are cultural nations and historical states. We have perceptions of politics and foreign policy  in depth. Americans however are the perpetual consumers https://t.co/fYHnawBifU",16,2021-07-11 23:06:35
"RT @kirillklip: Tesla's #Bitcoin ""Environmental Report"" is out from #Tether☃️☀️

It looks like a new future blockbuster for #Netflix 

""If…",0,2021-07-11 22:59:13
"RT @kirillklip: Tesla's #Bitcoin ""Environmental Report"" from #Tether☃️☀️ 
""Tether's First Reserve Breakdown Shows Token 49% Backed By Unspe…",0,2021-07-11 22:57:35
"RT @kirillklip: Wake up. Are you prepared to push your luck further? 

Have you bought your house with your #Bitcoin profits already as wel…",0,2021-07-11 22:55:59
"RT @kirillklip: #Bitcoin How can you trust the ""Pump&amp;Dump"" translation of what is really happening in #China: ""It's all FUD""? They got you…",0,2021-07-11 22:54:31
"RT @kirillklip: Be careful to repair your demolished #Crypto sandcastles. They were supposed to be ""Crypto Store of Value"". They are made f…",0,2021-07-11 22:50:04
"""Read over and over again the campaigns of Alexander, Hannibal, Caesar, Gustavus, Turenne, Eugene and Frederic… This is the only way to become a great general and master the secrets of the art of war."" – Napoléon Bonaparte #Napoleon #quote #strategy #history",0,2021-07-11 22:48:21
RT @complex_uk: Clashing is the moment where our favourite grime MCs stop caring about mainstream success and focus their attention on the…,0,2021-07-11 22:43:39
"RT @kirillklip: How can you still listen to the same High Priests of #Bitcoin, who are sitting on their #Crypto bags &amp; talking their Bitcoi…",0,2021-07-11 22:41:51
RT @kirillklip: All prophets are in the Bible &amp; they do not have #Bitcoin laser eyes that have blinded you. Time is to learn &amp; study other…,0,2021-07-11 22:38:45
"Sun Tzu, The Art of War.
The supreme art of war is to subdue the enemy without fighting.
Kevin delivered. Scott got his arse kicked. https://t.co/WWRmCGCf9M",2,2021-07-11 22:32:34
"@SolomonYue Exactly.  Sun Tzu's ""The Art of War"".",2,2021-07-11 22:32:28
@dan_wickes The Art of War.,2,2021-07-11 22:07:06
RT @kirillklip: All prophets are in the Bible &amp; they do not have #Bitcoin laser eyes that have blinded you. Time is to learn &amp; study other…,0,2021-07-11 22:06:03
"RT @kirillklip: Be careful to repair your demolished #Crypto sandcastles. They were supposed to be ""Crypto Store of Value"". They are made f…",0,2021-07-11 22:06:00
"RT @kirillklip: #Bitcoin How can you trust the ""Pump&amp;Dump"" translation of what is really happening in #China: ""It's all FUD""? They got you…",0,2021-07-11 22:05:56
"RT @kirillklip: How can you still listen to the same High Priests of #Bitcoin, who are sitting on their #Crypto bags &amp; talking their Bitcoi…",0,2021-07-11 22:05:52
"The art of war is of vital importance to the State. It is a matter of life and death, a road either to safety or to ruin. Hence it is a subject of inquiry which can on no account be neglected.

#Eng #England #Italy #EnglandTeam #Itscominghome #FIFA22 #EURO2020 #ThreeLions21 https://t.co/tmBdZfPOXM",0,2021-07-11 21:50:13
"The art of war is of vital importance to the State. It is a matter of life and death, a road either to safety or to ruin. Hence it is a subject of inquiry which can on no account be neglected.

#Eng #England #Italy #EnglandTeam #Itscominghome #FIFA22 #EURO2020 #Comeon https://t.co/rh60I15TQ0",1,2021-07-11 21:41:42
RT @martialhistoryt: #martialartsmailcall Here is a set of small books I bought in the mid-1990s as an introduction to Chinese writing. The…,0,2021-07-11 21:38:15
"RT @kirillklip: Wake up. Are you prepared to push your luck further? 

Have you bought your house with your #Bitcoin profits already as wel…",0,2021-07-11 21:34:20
"RT @kirillklip: Tesla's #Bitcoin ""Environmental Report"" from #Tether☃️☀️ 
""Tether's First Reserve Breakdown Shows Token 49% Backed By Unspe…",0,2021-07-11 21:34:16
"RT @kirillklip: Tesla's #Bitcoin ""Environmental Report"" is out from #Tether☃️☀️

It looks like a new future blockbuster for #Netflix 

""If…",0,2021-07-11 21:34:12
RT @kirillklip: I do hope that I'm wrong here &amp; it will be a blessing for us all. We still can make it together. But you must start thinkin…,0,2021-07-11 21:34:09
"RT @kirillklip: #Tether☃️☀️ Digital #Crypto Pump @Jason 

Who is exposed to what? God forbid for us to start learning new banking slang by…",0,2021-07-11 21:34:05
I've been reading The Art of War for six years now and I still haven't finished Chapter 1. https://t.co/Fnu9OXenMm,0,2021-07-11 21:34:02
RT @kirillklip: The old beautiful law of leverage can produce miracles on the way up. The same law has already crashed the whole civilisati…,0,2021-07-11 21:34:02
"The 3 Tenets of Warfare:
Gaslight
Gatekeep
Girlboss
-Sun Tzu, the Art of War",1,2021-07-11 21:33:09
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 21:26:43
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 21:24:06
"RT @king_of_limb: One of the most famous quotes from ""The Art of War"" https://t.co/5AVYXgqu0e",0,2021-07-11 21:15:48
"We cannot fight the Covid virus in the hospitals. We can TAME it only by Vaccine-Induced Protection. 

Why?

Because the wise warrior avoids the battle. 

―Sun Tzu, The Art of War",0,2021-07-11 21:15:00
Injustice Year 4 - The Art of War https://t.co/7hDoVCsG0K via @YouTube,0,2021-07-11 21:01:34
"@AlexanderIV17 It is from Sun Tzu .
Napoleon read "" The Art Of War "", like all great commanders.",0,2021-07-11 20:42:52
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 20:29:34
"1.The Art of War and how to make Twitter destroy itself.
Gettr https://t.co/zPiyrYjhUJ is quite possibly just a trap that was designed to take down Twitter. You see Gettr made a big deal about being able to import your tweets",0,2021-07-11 20:26:51
RT @kirillklip: All prophets are in the Bible &amp; they do not have #Bitcoin laser eyes that have blinded you. Time is to learn &amp; study other…,0,2021-07-11 20:10:06
inene 😭 the art of war put me to sleep 30 pages in. animal farm slaps dou. https://t.co/nIN8dLAQcu,0,2021-07-11 19:56:34
"RT @us_ignorance: @semper_vincit The fact is we have studied the Americans in Syria, Iraq and Afghan. They have not studied us at all

“If…",0,2021-07-11 19:55:27
"He who LAUGHS first laughs last !
The art of war is to subdue enemy
I fink the Italians will win 
It's a game of two halves!
Italy's turn now.",1,2021-07-11 19:51:14
"RT @kirillklip: Be careful to repair your demolished #Crypto sandcastles. They were supposed to be ""Crypto Store of Value"". They are made f…",0,2021-07-11 19:47:52
"RT @kirillklip: #Bitcoin How can you trust the ""Pump&amp;Dump"" translation of what is really happening in #China: ""It's all FUD""? They got you…",0,2021-07-11 19:47:48
"RT @kirillklip: How can you still listen to the same High Priests of #Bitcoin, who are sitting on their #Crypto bags &amp; talking their Bitcoi…",0,2021-07-11 19:47:21
"RT @kirillklip: Wake up. Are you prepared to push your luck further? 

Have you bought your house with your #Bitcoin profits already as wel…",0,2021-07-11 19:47:17
"RT @kirillklip: Tesla's #Bitcoin ""Environmental Report"" from #Tether☃️☀️ 
""Tether's First Reserve Breakdown Shows Token 49% Backed By Unspe…",0,2021-07-11 19:47:13
"RT @kirillklip: Tesla's #Bitcoin ""Environmental Report"" is out from #Tether☃️☀️

It looks like a new future blockbuster for #Netflix 

""If…",0,2021-07-11 19:47:09
RT @kirillklip: I do hope that I'm wrong here &amp; it will be a blessing for us all. We still can make it together. But you must start thinkin…,0,2021-07-11 19:47:05
"RT @kirillklip: #Tether☃️☀️ Digital #Crypto Pump @Jason 

Who is exposed to what? God forbid for us to start learning new banking slang by…",0,2021-07-11 19:47:02
@dex_eve Amazon keeps recommending The Art of War to me and I can’t make it stop,0,2021-07-11 19:37:43
RT @kirillklip: The old beautiful law of leverage can produce miracles on the way up. The same law has already crashed the whole civilisati…,0,2021-07-11 19:28:15
RT @kirillklip: All prophets are in the Bible &amp; they do not have #Bitcoin laser eyes that have blinded you. Time is to learn &amp; study other…,0,2021-07-11 19:27:47
"RT @ValaAfshar: Know yourself and you will win all battles.

—Sun Tzu, The Art of War",0,2021-07-11 19:21:49
This Is The Art Of War,1,2021-07-11 19:21:34
"@semper_vincit @need_history Sun Tsz not to forget. Chapter 13
""The art of war"" is still in use today.
https://t.co/cdNpaNdOg0",2,2021-07-11 19:14:31
@BodegaOtaku Thank you I have the art of war and rich man poor man. Will definitely check out the others ❤,1,2021-07-11 19:12:11
"@Sweetdee2007 Check these if you haven't 
Rich Dad / Poor Dad
The Richest Man in Babylon 
The Millionaire Next Door
The Art of War
Secrets of the Millionaire Mind
Think and Grow Rich
The 4 Hour Work Week",2,2021-07-11 19:09:17
Tommy looks like a salad that was thrown into the sewer and has been fermenting down there since the art of war was written,2,2021-07-11 19:05:55
"list book online new all book fre | The art of war (2016)
https://t.co/vkvbZTdaQY",0,2021-07-11 19:04:11
"@semper_vincit The fact is we have studied the Americans in Syria, Iraq and Afghan. They have not studied us at all

“If you know the enemy and know yourself, your victory will not stand in doubt.” – Sun Tzu, The Art of War",6,2021-07-11 18:59:46
"@semper_vincit “He will win who knows when to fight and when not to fight.”– Sun Tzu, The Art of War",9,2021-07-11 18:52:25
@Just_A_Driver24 You know that Tzu Sun never said that anywhere in the Art of War,1,2021-07-11 18:50:52
"RT @king_of_limb: One of the most famous quotes from ""The Art of War"" https://t.co/5AVYXgqu0e",0,2021-07-11 18:46:38
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 18:44:40
@Africanwoman000 @danielmarven The art of war ~sun tzu,1,2021-07-11 18:33:44
RT @kirillklip: The old beautiful law of leverage can produce miracles on the way up. The same law has already crashed the whole civilisati…,0,2021-07-11 18:33:00
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 18:32:58
RT @kirillklip: The old beautiful law of leverage can produce miracles on the way up. The same law has already crashed the whole civilisati…,0,2021-07-11 18:29:07
"RT @kirillklip: #Bitcoin Next is a potential liquidity crunch. 

#Swiss bastions of banking are firing ""risk managers"" &amp; cutting back all r…",0,2021-07-11 18:29:01
"RT @kirillklip: ""Gyrations"" Many billions of dollars in losses are making their way through the system. #Bitcoin at this stage &amp; all Crypto…",0,2021-07-11 18:28:56
"RT @kirillklip: ""Market gyrations"" are not due to ""transitional inflation"".
 These are many $$$ billions in losses - starting with ""#GameSt…",0,2021-07-11 18:28:51
"RT @kirillklip: $2.5T ""#Crypto Economy"" is vanishing into the thin air.

#Tether☃️☀️Earthquake &amp; Tsunami are coming. Straw hats may be on s…",0,2021-07-11 18:28:47
RT @kirillklip: I've been there &amp; I've done it. 2000 &amp; 2008. Have U? I am not holding any #Tether☃️☀️ BAGs after that. I'd hate to see monu…,0,2021-07-11 18:28:44
"RT @kirillklip: Super-smart people can even put #dogecoin on the Moon. I am in REAL #mining, we MUST have real assets. Tough people, unforg…",0,2021-07-11 18:28:40
"RT @kirillklip: First, please never forget that you've never shared with me your profits &amp; accept in advance that I will not be sharing you…",0,2021-07-11 18:28:36
"Good Luck #EnglandTeam

“Know the enemy, know yourself and victory is never in doubt, not in a hundred battles.”
― Sun Tzu

#ENG #England #EURO2020
#itscominghome
#footballscominghome
#EnglandvsItaly 
#FIFA22

https://t.co/AFull0ofVl https://t.co/Z07qd7Zswo",1,2021-07-11 18:19:04
"RT @kirillklip: #Bitcoin Next is a potential liquidity crunch. 

#Swiss bastions of banking are firing ""risk managers"" &amp; cutting back all r…",0,2021-07-11 18:14:24
"RT @kirillklip: ""Gyrations"" Many billions of dollars in losses are making their way through the system. #Bitcoin at this stage &amp; all Crypto…",0,2021-07-11 18:14:20
"RT @kirillklip: ""Market gyrations"" are not due to ""transitional inflation"".
 These are many $$$ billions in losses - starting with ""#GameSt…",0,2021-07-11 18:14:16
"RT @kirillklip: $2.5T ""#Crypto Economy"" is vanishing into the thin air.

#Tether☃️☀️Earthquake &amp; Tsunami are coming. Straw hats may be on s…",0,2021-07-11 18:14:12
RT @kirillklip: I've been there &amp; I've done it. 2000 &amp; 2008. Have U? I am not holding any #Tether☃️☀️ BAGs after that. I'd hate to see monu…,0,2021-07-11 18:14:09
"RT @kirillklip: Super-smart people can even put #dogecoin on the Moon. I am in REAL #mining, we MUST have real assets. Tough people, unforg…",0,2021-07-11 18:14:06
"Baseball bats and furniture sections with things like stools  are a consolation to Me in this regard as well as mini vacuum cleaner displays and the like. Clothing racks dismantle for rods

This is The Art of War
To be Defended before Battle beings

https://t.co/WOzdfw3GMK",0,2021-07-11 18:09:58
"RT @ValaAfshar: The wise warrior avoids the battle.

―Sun Tzu, The Art of War",0,2021-07-11 18:09:06
@DyrtyBlonde My favorite book is the art of war one of the best advice for all paths of life,0,2021-07-11 18:07:16
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 18:00:46
"RT @justsamsonpliz: I've read the Subtle Art and the Art of War. While I liked them both, I'd never recommend them - or anything else on th…",0,2021-07-11 18:00:18
@MountainsErick A lot people need to read some The Art of War and it shows.,4,2021-07-11 17:58:12
"RT @kirillklip: First, please never forget that you've never shared with me your profits &amp; accept in advance that I will not be sharing you…",0,2021-07-11 17:52:47
"RT @kirillklip: Now back to Dragons. They are real &amp; they are made of pure #Gold in #China. ""The Art of War"" was perfected there as well. A…",0,2021-07-11 17:52:40
"RT @kirillklip: #Crypto Slaughterhouse.

#Bitcoin dragonflies have crossed all lines now. Even Wall Street &amp; Bubble TV can pass #ESG certif…",0,2021-07-11 17:52:35
RT @kirillklip: It's utterly disgusting. #Bitcoin dragons cringed overnight &amp; turned out to be just noisy DragonFlies. They're trying to ha…,0,2021-07-11 17:52:32
RT @kirillklip: It is utterly disgusting to watch how green #Bitcoin dragons cringed overnight &amp; turned out to be just noisy DragonFlies. N…,0,2021-07-11 17:52:26
"RT @kirillklip: Hopefully, you're not reading my feed for the first time. Your #Crypto Dreams must be Hedged with #Gold or you were strong…",0,2021-07-11 17:52:19
RT @kirillklip: I have to address another very important issue for all gasping for air starfishes left alone on the beach after the first w…,0,2021-07-11 17:52:15
The art of war https://t.co/fQ9UEOKPg5,0,2021-07-11 17:45:36
"RT @kirillklip: #Bitcoin Slaughterhouse &amp; Now Let's Scale It Up?!
 
#Tether☃️☀️ Greed &amp; lust corrupt. 
Beautiful #blockchain technology bec…",0,2021-07-11 17:44:04
"RT @kirillklip: #China controlled 78.89% of #Bitcoin The Art Of War"": #China's Gold And #Bitcoin Crypto Dragons https://t.co/BpCJBWKjkg 

#…",0,2021-07-11 17:44:00
"RT @kirillklip: Tesla's #Bitcoin ""Environmental Report"" is out from #Tether☃️☀️ It looks like a blockbuster from Netflix already. ""If consi…",0,2021-07-11 17:43:57
"RT @kirillklip: #China #Tether☃️☀️ #Binance

The Tsunami is coming.

I have to address another very important issue for all gasping for air…",0,2021-07-11 17:43:53
"RT @kirillklip: ""The Art Of War"": #China's Gold And #Bitcoin Crypto Dragons. https://t.co/BpCJBWKjkg 🐉

#Dogecoin #Binance #IRS #CFTC #SEC…",0,2021-07-11 17:43:50
@Eugene_W_Cusie @flowahh_ Came here for this and the art of war,2,2021-07-11 17:39:23
"RT @varun_mathur: The Art of War 

It is the “un-lean startup” book. Translating it for the startup world. 

Thread.. https://t.co/FEmjvocN…",0,2021-07-11 17:34:38
"RT @Sun_Tzu_Quotes: The art of war teaches us to rely not on the likelihood of the enemy's not coming, but on our own readiness to receive…",0,2021-07-11 17:34:19
"RT @BrookingsInst: How should the United States respond to today’s security crises? @MichaelEOHanlon explains in his new book, The Art of W…",0,2021-07-11 17:29:53
"How should the United States respond to today’s security crises? @MichaelEOHanlon explains in his new book, The Art of War in an Age of Peace: U.S. Grand Strategy and Resolute Restraint: https://t.co/bOc442dJmY https://t.co/MOSuSYnd8F",3,2021-07-11 17:25:00
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 17:22:52
@espnmma @DustinPoirier Dustin Poirier should have his own 'The Art of War' equivalent. He's got quotes.,3,2021-07-11 17:14:28
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 17:10:11
"23/24 ""The Art of War"" by Sun Tzu
After reading this I am ready to lay siege to a country! Apparently lots of politicians and businesspeople read this...so the ""most of this isn't allowed under the Geneva convention"" line is interesting... https://t.co/PgC1v0JUx4",0,2021-07-11 17:09:27
"RT @Yohannes_v: Know Yourself And You Will Win All Battles.

The Art of War",0,2021-07-11 17:06:36
"The Art of War! 
People hate Big Tech &amp; Big  Pharmas control! https://t.co/lcBfWbyEWn",1,2021-07-11 17:06:34
"Enter Viejo, He is skilled in the art of war and living off the land. Viejo also has a hidden past. If rubbed the wrong way he is the man to FEAR... https://t.co/mgt5l3CKfi 

#comic #indiecomics #Kickstarter #viejo #NewMexico #fantasy #artist #writer #comicbooks #art #myart https://t.co/kEYJR7pzKI",0,2021-07-11 17:02:03
@LipglossMAFFIA This is the reason I struggle with non-fiction. I guess I'm subconsciously scared that I'll turn into someone who lists The Art of War as one of the best books ever written. 😂,0,2021-07-11 17:01:38
"Ah...So...💡 Why 🇺🇸 &amp; 🇨🇦 is taking in Muslim &amp; Asian immigrants + refugees! You got to give it to them! 
They understand the Art of War
Flood the market! 
The house I owned in Chinatown Vancouver is now worth 1.2 million dollars! Too bad I sold it in 1979! 🥴 https://t.co/01q1NQAm0c",0,2021-07-11 17:01:06
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 16:56:11
@vindytalks Try this The Art of War: A Graphic Novel https://t.co/Zmx9R50ubj,0,2021-07-11 16:51:43
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 16:48:38
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 16:32:56
"How many of you have watch,
movie called ""SALT"".

Guess, how many Agents from different countries, work in CIA/FBI/DEA/SECRET SERVICE/US.Army etc 

""The Art of War""😎",0,2021-07-11 16:31:32
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 16:31:22
"The Art of War , The Art of the Deal amongst others weremy go-to for 2020.I learned more in a year then could have ever done 4 years at my university. I extend my vibes to you. Wherever you are in the world,to be the best you today possible. It is doable. 👍🏼🙌🏻",76,2021-07-11 16:27:48
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 16:26:04
"RT @Sun_Tzu_Quotes: The art of war teaches us to rely not on the likelihood of the enemy's not coming, but on our own readiness to receive…",0,2021-07-11 16:25:35
"RT @spkalantri: We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. 

Why?

Because the wi…",0,2021-07-11 16:20:47
"RT @Sun_Tzu_Quotes: The art of war teaches us to rely not on the likelihood of the enemy's not coming, but on our own readiness to receive…",0,2021-07-11 16:19:25
